order_id,source_file,Status Pesanan,status_kelompok,Opsi Pengiriman,Metode Pembayaran,Kota/Kabupaten,Provinsi,waktu_pesanan,periode_file,periode_analisis,sumber_periode,alasan_pembatalan_analisis,total_pembayaran_rp,berat_pesanan_gr,jumlah_baris_item,jumlah_item_tercatat,memiliki_baris_identik,retur_tidak_diketahui,jumlah_retur,waktu_pesanan_tidak_tersedia,jumlah_kategori,kategori_dalam_pesanan,diskon_nilai_asli_bervariasi,diskon_nilai_asli,ongkir_pembeli_nilai_asli_bervariasi,ongkir_pembeli_nilai_asli,subsidi_ongkir_nilai_asli_bervariasi,subsidi_ongkir_nilai_asli,estimasi_ongkir_nilai_asli_bervariasi,estimasi_ongkir_nilai_asli,skala_ongkir_diskon_terverifikasi,pembayaran_nol_nonbatal,outlier_total_pembayaran_rp,outlier_jumlah_item_tercatat,outlier_berat_pesanan_gr
ORD_0007782,JanuarySales2025_public.xlsx,Selesai,Selesai,SPX Hemat,COD (Bayar di Tempat),KOTA BENGKULU,BENGKULU,2025-01-21 07:31:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),21592,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,9.4,False,9.4,False,False,False,False,False
ORD_0007783,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA BEKASI,JAWA BARAT,2025-01-21 07:51:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),18576,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0007784,JanuarySales2025_public.xlsx,Selesai,Selesai,JNE Reguler,Online Payment,KAB. KARAWANG,JAWA BARAT,2025-01-21 08:15:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),79500,1250,6,7,True,False,0,False,3,Aksesoris Pintu | Other | Talenan,False,0.0,False,0.0,False,12.0,False,12.0,False,False,False,True,False
ORD_0007785,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Online Payment,KOTA BEKASI,JAWA BARAT,2025-01-21 08:23:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),51500,1600,4,5,False,False,0,False,3,Aksesoris Pintu | Baskom / Mangkok Besar | Keranjang,False,0.0,False,0.0,False,14.4,False,14.4,False,False,False,True,False
ORD_0007786,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BEKASI,JAWA BARAT,2025-01-21 08:44:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),33448,948,4,4,True,False,0,False,3,Baskom / Mangkok Besar | Plastik / Wadah Plastik | Talenan,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,True,False
ORD_0007787,JanuarySales2025_public.xlsx,Selesai,Selesai,Kargo-JNE Trucking (JTR),Online Payment,KOTA PEKALONGAN,JAWA TENGAH,2025-01-21 09:04:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),315174,10000,1,50,False,False,0,False,1,Nampan / Tray,False,0.0,False,21.5,False,20.0,False,41.5,False,False,True,True,True
ORD_0007788,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA PUSAT,DKI JAKARTA,2025-01-21 10:00:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),25440,200,1,1,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0007789,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SPayLater,KOTA PAREPARE,SULAWESI SELATAN,2025-01-21 10:19:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),0,400,1,2,False,False,2,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,0.0,False,32.5,False,True,False,False,False
ORD_0007790,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA JAKARTA UTARA,DKI JAKARTA,2025-01-21 10:29:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),16700,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,False,False
ORD_0007791,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA BOGOR,JAWA BARAT,2025-01-21 10:30:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),86300,2500,1,5,False,False,0,False,1,Celengan,False,0.0,False,800.0,False,20.0,False,20.8,False,False,False,True,True
ORD_0007792,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA BANDUNG,JAWA BARAT,2025-01-21 10:32:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),371000,4000,1,1,False,False,0,False,1,Seal / Baut / Roof,False,0.0,False,0.0,False,34.0,False,34.0,False,False,True,False,True
ORD_0007793,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. MUSI RAWAS,SUMATERA SELATAN,2025-01-21 10:54:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),13500,700,1,1,False,False,0,False,1,Rak / Rak Serbaguna,False,0.0,False,0.0,False,20.0,False,20.0,False,False,False,False,False
ORD_0007794,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LEBAK,BANTEN,2025-01-21 11:19:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),18680,1000,1,1,False,False,0,False,1,Tempat Nasi,False,0.0,False,0.0,False,13.0,False,13.0,False,False,False,False,False
ORD_0007795,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LIMA PULUH KOTO/KOTA,SUMATERA BARAT,2025-01-21 11:20:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),45720,1000,1,1,False,False,0,False,1,Lunch Box / Rantang,False,0.0,False,12.5,False,20.0,False,32.5,False,False,False,False,False
ORD_0007796,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. OGAN KOMERING ILIR,SUMATERA SELATAN,2025-01-21 11:59:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),48320,400,1,2,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,14.5,False,20.0,False,34.5,False,False,False,False,False
ORD_0007797,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA CILEGON,BANTEN,2025-01-21 11:59:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),39480,310,3,4,True,False,0,False,1,Aksesoris Pintu,False,0.0,False,7.5,False,0.0,False,7.5,False,False,False,True,False
ORD_0007798,JanuarySales2025_public.xlsx,Selesai,Selesai,Instant (Versi Lama)-SPX Instant (Versi Lama),SPayLater,KOTA TANGERANG,BANTEN,2025-01-21 12:33:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),79711,4320,2,2,False,False,0,False,2,Cobek / Ulekan | Talenan,False,0.0,False,10.0,False,15.0,False,25.0,False,False,False,False,True
ORD_0007799,JanuarySales2025_public.xlsx,Batal,Batal,Reguler (Cashless),SPayLater,KOTA BANDAR LAMPUNG,LAMPUNG,2025-01-21 12:54:00,2025-01,2025-01-01,2025-01,Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar,0,696,5,5,True,False,0,False,3,Baskom / Mangkok Besar | Mangkok Sambal / Saus | Plastik / Wadah Plastik,False,0.0,False,0.0,False,0.0,False,19.0,False,False,False,True,False
ORD_0007800,JanuarySales2025_public.xlsx,Batal,Batal,Instant (Versi Lama)-SPX Instant (Versi Lama),SPayLater,KAB. TANGERANG,BANTEN,2025-01-21 13:21:00,2025-01,2025-01-01,2025-01,Dibatalkan secara otomatis oleh sistem. Alasan: Penjual tidak mengatur pengiriman tepat waktu,0,12000,1,2,False,False,0,False,1,Toples / Sealware,False,0.0,False,0.0,False,0.0,False,56.0,False,False,False,False,True
ORD_0007801,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA BANDUNG,JAWA BARAT,2025-01-21 13:30:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),25752,1080,2,2,False,False,0,False,2,Baskom / Mangkok Besar | Tempat Nasi,False,0.0,False,0.0,False,13.0,False,13.0,False,False,False,False,False
ORD_0007802,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,SPayLater,KAB. TANGERANG,BANTEN,2025-01-21 13:31:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),20998,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0007803,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,SPayLater,KOTA JAKARTA TIMUR,DKI JAKARTA,2025-01-21 13:52:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),31300,1200,1,3,False,False,0,False,1,Keranjang,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,False,False
ORD_0007804,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA MAKASSAR,SULAWESI SELATAN,2025-01-21 14:48:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),89400,1450,4,6,True,False,0,False,3,Botol / Gelas / Mug | Lunch Box / Rantang | Mangkok Sambal / Saus,False,0.0,False,0.0,False,39.0,False,39.0,False,False,False,True,False
ORD_0007805,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. NGANJUK,JAWA TIMUR,2025-01-21 14:54:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),22632,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,1.0,False,15.0,False,16.0,False,False,False,False,False
ORD_0007806,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Online Payment,KOTA TANGERANG SELATAN,BANTEN,2025-01-21 15:52:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),52600,1490,5,5,True,False,0,False,4,Baskom / Mangkok Besar | Celengan | Saringan / Strainer | Sikat / Pembersih,False,0.0,False,0.0,False,14.4,False,14.4,False,False,False,True,False
ORD_0007807,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KAB. PURWAKARTA,JAWA BARAT,2025-01-21 16:32:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),20500,1000,1,1,False,False,0,False,1,Tempat Nasi,False,0.0,False,0.0,False,15.0,False,15.0,False,False,False,False,False
ORD_0007808,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,SPayLater,KOTA BANDAR LAMPUNG,LAMPUNG,2025-01-21 17:04:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),30780,696,5,5,True,False,0,False,3,Baskom / Mangkok Besar | Mangkok Sambal / Saus | Plastik / Wadah Plastik,False,0.0,False,0.0,False,19.0,False,19.0,False,False,False,True,False
ORD_0007809,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,2025-01-21 17:25:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),18680,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,False,False
ORD_0007810,JanuarySales2025_public.xlsx,Selesai,Selesai,J&T Express,Saldo ShopeePay,KAB. SLEMAN,DI YOGYAKARTA,2025-01-21 17:39:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),68231,710,2,2,False,False,0,False,2,Pengolah Bumbu / Sayur | Perlengkapan Packing,False,0.0,False,0.0,False,13.3,False,13.3,False,False,False,False,False
ORD_0007811,JanuarySales2025_public.xlsx,Selesai,Selesai,SPX Hemat,COD (Bayar di Tempat),KAB. REJANG LEBONG,BENGKULU,2025-01-21 18:05:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),33592,1500,1,1,False,False,0,False,1,Lunch Box / Rantang,False,0.0,False,1.8,False,20.0,False,21.8,False,False,False,False,False
ORD_0007812,JanuarySales2025_public.xlsx,Selesai,Selesai,SPX Hemat,COD (Bayar di Tempat),KAB. MUARO JAMBI,JAMBI,2025-01-21 18:38:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),20864,600,2,2,False,False,0,False,2,Celengan | Other,False,0.0,False,200.0,False,15.0,False,15.2,False,False,False,False,False
ORD_0007813,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. CIREBON,JAWA BARAT,2025-01-21 21:47:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),13480,100,1,1,False,False,0,False,1,Aksesoris Pintu,False,0.0,False,2.5,False,10.0,False,12.5,False,False,False,False,False
ORD_0007814,JanuarySales2025_public.xlsx,Selesai,Selesai,GoSend Same Day,Saldo ShopeePay,KAB. TANGERANG,BANTEN,2025-01-21 21:56:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),67200,1000,2,2,True,False,0,False,1,Celengan,False,0.0,False,25.5,False,0.0,False,25.5,False,False,False,False,False
ORD_0007815,JanuarySales2025_public.xlsx,Selesai,Selesai,SPX Hemat,COD (Bayar di Tempat),KAB. BENGKULU UTARA,BENGKULU,2025-01-21 23:22:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),33240,400,1,2,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,17.5,False,17.5,False,False,False,False,False
ORD_0007816,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA JAKARTA UTARA,DKI JAKARTA,2025-01-22 07:00:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),90900,940,8,15,True,False,0,False,1,Aksesoris Pintu,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,True,False
ORD_0007817,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BEKASI,JAWA BARAT,2025-01-22 08:49:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),18576,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0007818,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA TANGERANG,BANTEN,2025-01-22 09:15:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),25400,300,2,2,False,False,0,False,2,Aksesoris Pintu | Spatula,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0007819,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,SPayLater,KOTA SEMARANG,JAWA TENGAH,2025-01-22 09:32:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),63115,900,4,4,True,False,0,False,2,Mangkok Sambal / Saus | Other,False,0.0,False,0.0,False,17.0,False,17.0,False,False,False,True,False
ORD_0007820,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Online Payment,KOTA TANGERANG,BANTEN,2025-01-22 09:43:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),21800,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,False,False
ORD_0007821,JanuarySales2025_public.xlsx,Selesai,Selesai,Same Day-SPX Sameday,SeaBank Bayar Instan,KOTA TANGERANG SELATAN,BANTEN,2025-01-22 11:10:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),128400,4000,1,20,False,False,0,False,1,Nampan / Tray,False,0.0,False,0.0,False,17.5,False,17.5,False,False,True,True,True
ORD_0007822,JanuarySales2025_public.xlsx,Batal,Batal,Hemat Kargo,Online Payment,KOTA BANDUNG,JAWA BARAT,2025-01-22 12:08:00,2025-01,2025-01-01,2025-01,Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar,0,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,0.0,False,10.0,False,False,False,False,False
ORD_0007823,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-JNE Reguler,Saldo ShopeePay,KOTA DEPOK,JAWA BARAT,2025-01-22 12:21:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),16900,100,1,1,False,False,0,False,1,Saringan / Strainer,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0007824,JanuarySales2025_public.xlsx,Selesai,Selesai,SPX Standard,Online Payment,KAB. BEKASI,JAWA BARAT,2025-01-22 12:24:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),9202,100,1,1,False,False,0,False,1,Aksesoris Pintu,False,0.0,False,0.0,False,6.5,False,6.5,False,False,False,False,False
ORD_0007825,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA BATAM,KEPULAUAN RIAU,2025-01-22 13:26:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),62381,1000,1,1,False,False,0,False,1,Lunch Box / Rantang,False,0.0,False,3.5,False,30.0,False,33.5,False,False,False,False,False
ORD_0007826,JanuarySales2025_public.xlsx,Selesai,Selesai,Same Day-SPX Sameday,Saldo ShopeePay,KOTA JAKARTA BARAT,DKI JAKARTA,2025-01-22 14:03:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),59598,3000,1,1,False,False,0,False,1,Other,False,0.0,False,17.5,False,0.0,False,17.5,False,False,False,False,True
ORD_0007827,JanuarySales2025_public.xlsx,Selesai,Selesai,SPX Hemat,Saldo ShopeePay,KAB. MALANG,JAWA TIMUR,2025-01-22 14:17:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),18000,1200,1,1,False,False,0,False,1,Baskom / Mangkok Besar,False,0.0,False,0.0,False,10.4,False,10.4,False,False,False,False,False
ORD_0007828,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Pembayaran dibebaskan,KOTA JAKARTA SELATAN,DKI JAKARTA,2025-01-22 15:09:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),0,80,1,1,False,False,0,False,1,Aksesoris Pintu,False,0.0,False,0.0,False,8.0,False,8.0,False,True,False,False,False
ORD_0007829,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA TANGERANG SELATAN,BANTEN,2025-01-22 16:06:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),18576,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,False,False
ORD_0007830,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Online Payment,KOTA BEKASI,JAWA BARAT,2025-01-22 16:09:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),21800,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,False,False
ORD_0007831,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA JAKARTA SELATAN,DKI JAKARTA,2025-01-22 17:04:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),18800,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,False,False
ORD_0007832,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SPayLater,KAB. BEKASI,JAWA BARAT,2025-01-22 18:30:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),115332,5000,1,1,False,False,0,False,1,Nampan / Tray,False,0.0,False,13.6,False,20.0,False,33.6,False,False,True,False,True
ORD_0007833,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SPayLater,KAB. PROBOLINGGO,JAWA TIMUR,2025-01-22 20:25:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),76169,1700,1,1,False,False,0,False,1,Rak / Rak Serbaguna,False,0.0,False,8.8,False,20.0,False,28.8,False,False,False,False,False
ORD_0007834,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SPayLater,KAB. SERANG,BANTEN,2025-01-22 21:39:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),24735,700,2,2,False,False,0,False,2,Celengan | Pisau / Alat Potong,False,0.0,False,0.0,False,13.0,False,13.0,False,False,False,False,False
ORD_0007835,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA PUSAT,DKI JAKARTA,2025-01-22 22:01:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),40520,1000,2,2,True,False,0,False,1,Celengan,False,0.0,False,0.0,False,9.0,False,9.0,False,False,False,False,False
ORD_0007836,JanuarySales2025_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,SPayLater,KAB. KARAWANG,JAWA BARAT,2025-01-22 22:07:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),16150,100,1,1,False,False,0,False,1,Saringan / Strainer,False,0.0,False,0.0,False,11.0,False,11.0,False,False,False,False,False
ORD_0007837,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. INDRAGIRI HILIR,RIAU,2025-01-23 00:53:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),15500,200,1,1,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,20.0,False,20.0,False,False,False,False,False
ORD_0007838,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA BEKASI,JAWA BARAT,2025-01-23 07:24:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),16900,200,1,1,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,False,False
ORD_0007839,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. JEMBER,JAWA TIMUR,2025-01-23 08:37:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),17640,200,1,1,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,1.0,False,15.0,False,16.0,False,False,False,False,False
ORD_0007840,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KAB. SUKABUMI,JAWA BARAT,2025-01-23 09:11:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),0,100,1,1,False,False,1,False,1,Saringan / Strainer,False,0.0,False,0.0,False,15.0,False,15.5,False,True,False,False,False
ORD_0007841,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. TUBAN,JAWA TIMUR,2025-01-23 09:40:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),30400,1000,1,1,False,False,0,False,1,Tempat Nasi,False,0.0,False,16.0,False,0.0,False,16.0,False,False,False,False,False
ORD_0007842,JanuarySales2025_public.xlsx,Selesai,Selesai,GrabExpress Instant (Versi Lama),Online Payment,KOTA TANGERANG,BANTEN,2025-01-23 09:50:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),57000,4200,1,1,False,False,0,False,1,Cobek / Ulekan,False,0.0,False,0.0,False,16.0,False,16.0,False,False,False,False,True
ORD_0007843,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Kartu Kredit/Debit,KAB. TANGERANG,BANTEN,2025-01-23 10:18:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),68200,2400,4,4,False,False,0,False,4,Aksesoris ID Card | Other | Sapu / Pembersih Lantai | Teko / Jug,False,0.0,False,800.0,False,20.0,False,20.8,False,False,False,True,True
ORD_0007844,JanuarySales2025_public.xlsx,Selesai,Selesai,SPX Standard,Online Payment,KAB. BANDUNG,JAWA BARAT,2025-01-23 10:23:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),16700,100,1,1,False,False,0,False,1,Aksesoris Pintu,False,0.0,False,6.7,False,0.0,False,6.7,False,False,False,False,False
ORD_0007845,JanuarySales2025_public.xlsx,Selesai,Selesai,Instant (Versi Lama)-SPX Instant (Versi Lama),SPayLater,KOTA TANGERANG,BANTEN,2025-01-23 11:00:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),70937,4200,1,1,False,False,0,False,1,Cobek / Ulekan,False,0.0,False,7.0,False,15.0,False,22.0,False,False,False,False,True
ORD_0007846,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA SELATAN,DKI JAKARTA,2025-01-23 12:38:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),19720,1000,1,2,False,False,0,False,1,Gayung,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0007847,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BEKASI,JAWA BARAT,2025-01-23 12:44:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),26896,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0007848,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SIDOARJO,JAWA TIMUR,2025-01-23 12:46:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),78610,1700,1,1,False,False,0,False,1,Rak / Rak Serbaguna,False,0.0,False,9.0,False,20.0,False,29.0,False,False,False,False,False
ORD_0007849,JanuarySales2025_public.xlsx,Batal,Batal,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SIDOARJO,JAWA TIMUR,2025-01-23 12:47:00,2025-01,2025-01-01,2025-01,Dibatalkan oleh Pembeli. Alasan: Penjual tidak responsif terhadap pertanyaan Pembeli,0,1700,1,1,False,False,0,False,1,Rak / Rak Serbaguna,False,0.0,False,0.0,False,0.0,False,29.0,False,False,False,False,False
ORD_0007850,JanuarySales2025_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,2025-01-23 13:24:00,2025-01,2025-01-01,2025-01,Tidak berlaku (nonbatal),24400,700,1,1,False,False,0,False,1,Tempat Nasi,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
